PC1,PC2,image_path,reconstruction_error,is_anomaly
-38.92364909033429,8.919334545087391,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_998.1143188476562_391.3247985839844.png,21.865029978005076,False
21.004177632352413,5.836622764769961,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117300-cam1-ccd1_tess_v01_img_470.46624755859375_1820.0968017578125.png,10.044283098910112,False
15.640761839438374,-5.180781342589131,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116516-cam1-ccd1_tess_v01_img_257.4248046875_398.4631042480469.png,29.943971850177448,False
-37.995742901734225,6.608899651251258,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117414-cam1-ccd1_tess_v01_img_978.938232421875_1122.3870849609375.png,20.513127443104313,False
-21.268252969905937,-16.55311366653744,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1712.3963623046875_409.9850158691406.png,31.69835357598398,False
21.45005607248087,5.236237316729974,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118109-cam1-ccd1_tess_v01_img_470.50933837890625_1820.09912109375.png,15.809290321210954,False
-41.34297929899738,9.614410378700617,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117130-cam1-ccd1_tess_v01_img_978.9425048828125_1122.381103515625.png,10.884477952074477,False
21.910482576318547,3.9437416105664544,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117721-cam1-ccd1_tess_v01_img_470.4977722167969_1820.0938720703125.png,12.085957219270732,False
-38.878311600304336,3.6548395826744824,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117447-cam1-ccd1_tess_v01_img_978.93994140625_1122.38623046875.png,15.97622728767738,False
-42.709133501523645,11.091963446918443,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116947-cam1-ccd1_tess_v01_img_978.9459228515625_1122.376220703125.png,10.393262308714016,False
22.149704255606416,7.0113702724349665,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116789-cam1-ccd1_tess_v01_img_470.5107116699219_1820.068603515625.png,11.18552195294673,False
20.954575556625066,6.343197349916902,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116624-cam1-ccd1_tess_v01_img_470.5204162597656_1820.0673828125.png,13.37336073235376,False
21.510188200320343,5.737230512270643,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118124-cam1-ccd1_tess_v01_img_470.51287841796875_1820.0994873046875.png,17.96044447766651,False
-13.248886416498191,-35.774235776053764,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117880-cam1-ccd1_tess_v01_img_978.9386596679688_1122.3980712890625.png,23.078513303977605,False
14.62616726001605,-5.518304821574532,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116624-cam1-ccd1_tess_v01_img_257.4146423339844_398.4571228027344.png,32.578588789224334,False
21.807480429886976,5.600627841211486,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116883-cam1-ccd1_tess_v01_img_470.5082702636719_1820.07080078125.png,10.094541882081284,False
21.902783474513704,5.601755499873906,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116829-cam1-ccd1_tess_v01_img_470.5090026855469_1820.070556640625.png,10.867370065561492,False
-14.198525575063146,-25.571922256572616,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_397.204345703125_297.1087951660156.png,34.85503938051465,False
18.095523830322772,-7.556258272132335,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_2068.29541015625_945.9083862304688.png,37.81872399302542,False
-8.291387645655616,-42.31967485572054,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118127-cam1-ccd1_tess_v01_img_978.9511108398438_1122.41455078125.png,26.25656319338824,False
21.20167351860848,7.2745704633581525,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116947-cam1-ccd1_tess_v01_img_470.5074462890625_1820.0736083984375.png,11.817660906940585,False
22.2116892347269,7.311163097011667,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117375-cam1-ccd1_tess_v01_img_470.4661865234375_1820.0989990234375.png,10.877434019336492,False
-9.287877465692361,2.8783194234690823,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1505.9586181640625_1578.3509521484375.png,45.407389036683306,True
23.102447164180678,5.134442298581496,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117704-cam1-ccd1_tess_v01_img_470.4976806640625_1820.0938720703125.png,13.88248027876985,False
1.1675152406483287,-18.847374203677298,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118055-cam1-ccd1_tess_v01_img_257.38421630859375_398.4773864746094.png,41.83944916281486,False
-34.783571609618065,-4.008237480850857,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117634-cam1-ccd1_tess_v01_img_978.9391479492188_1122.3936767578125.png,25.0293793959906,False
4.141236587755182,-6.15870341518442,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1816.6461181640625_1626.5059814453125.png,45.87412121299636,True
14.146048762031157,-3.471236467698642,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_208.45359802246094_216.29147338867188.png,34.25367312112134,False
16.079509841612797,-5.8455890145227976,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118171-cam1-ccd1_tess_v01_img_257.40728759765625_398.4774475097656.png,31.81260845841691,False
-41.600070564132025,11.319676326690256,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117142-cam1-ccd1_tess_v01_img_978.9407348632812_1122.380615234375.png,13.046229838061024,False
21.700403221070253,7.006641452558245,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117930-cam1-ccd1_tess_v01_img_470.50042724609375_1820.09814453125.png,17.560263297013115,False
21.667446307872055,3.956845824986186,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118097-cam1-ccd1_tess_v01_img_470.50811767578125_1820.1007080078125.png,15.476452667715652,False
23.15901704470761,5.016367244094137,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117711-cam1-ccd1_tess_v01_img_470.4971923828125_1820.0938720703125.png,11.363003679481537,False
-37.35680557610694,7.656869535286964,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1487.382568359375_1347.908935546875.png,27.13624695493324,False
21.94632748974454,7.919210710690792,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116814-cam1-ccd1_tess_v01_img_470.5091247558594_1820.0701904296875.png,12.618981793383812,False
-42.51865175003609,10.695345794237841,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116511-cam1-ccd1_tess_v01_img_978.966796875_1122.377685546875.png,13.496575628261986,False
21.2811709452953,3.0090360644989462,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118082-cam1-ccd1_tess_v01_img_470.5071716308594_1820.1015625.png,16.15174056113708,False
21.231117586115825,3.656410261546248,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118141-cam1-ccd1_tess_v01_img_470.5157775878906_1820.1021728515625.png,15.3086700625785,False
-36.29368182960963,8.086620827005442,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_938.6024780273438_559.7587280273438.png,33.79293083920334,False
-35.56941636792502,-5.697058254605791,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117560-cam1-ccd1_tess_v01_img_978.9403076171875_1122.390380859375.png,25.083390479865734,False
21.493119154978473,6.56081508310092,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117251-cam1-ccd1_tess_v01_img_470.5008239746094_1820.0802001953125.png,9.469381024484088,False
21.95919096207989,6.409492023764433,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117484-cam1-ccd1_tess_v01_img_470.46490478515625_1820.103271484375.png,10.007200005328574,False
21.705322974822693,6.845850326160239,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117248-cam1-ccd1_tess_v01_img_470.5008544921875_1820.0810546875.png,9.459611311484762,False
-19.3260808609121,-20.602844377919485,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118159-cam1-ccd1_tess_v01_img_978.9562377929688_1122.403564453125.png,30.222274081750705,False
22.195510727287356,7.070654908142597,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116971-cam1-ccd1_tess_v01_img_470.50555419921875_1820.073974609375.png,11.794843948408804,False
21.812448091462475,6.993337881047809,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117353-cam1-ccd1_tess_v01_img_470.4648742675781_1820.0997314453125.png,10.586153681992258,False
21.73271493613319,8.287206544372152,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117447-cam1-ccd1_tess_v01_img_470.4665222167969_1820.1004638671875.png,12.274256625091395,False
19.10198756343037,-10.848809294842242,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_66.62169647216797_1211.725341796875.png,40.42455849542494,False
20.69008172912091,5.655277147217362,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116819-cam1-ccd1_tess_v01_img_470.51055908203125_1820.069580078125.png,11.754928871237384,False
21.048317377126384,7.127981641125936,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116660-cam1-ccd1_tess_v01_img_470.5187683105469_1820.068115234375.png,11.313566937487803,False
-13.954652993085768,-12.194779039690836,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1563.4295654296875_560.3978881835938.png,37.942999807245755,False
-33.51929738384425,-5.332051111984275,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117665-cam1-ccd1_tess_v01_img_978.9392700195312_1122.3955078125.png,27.096853725039427,False
-36.02980300086736,-2.8823846797665453,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117582-cam1-ccd1_tess_v01_img_978.9378662109375_1122.3917236328125.png,25.50850150014027,False
21.55994012798514,6.452994675941732,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116997-cam1-ccd1_tess_v01_img_470.5051574707031_1820.073974609375.png,9.898760409814946,False
-13.669902930851189,-35.05986042648695,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117851-cam1-ccd1_tess_v01_img_978.9391479492188_1122.3994140625.png,24.166052724595044,False
23.251207985239898,4.991226428655148,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117800-cam1-ccd1_tess_v01_img_470.49786376953125_1820.09619140625.png,11.583682457239703,False
13.79766214267786,-15.145082442970715,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_59.04209899902344_655.2064819335938.png,42.15519225073678,False
-31.86294698362843,-1.0837455903036466,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_321.13885498046875_1192.0142822265625.png,30.1337821301902,False
12.810034416302711,-7.0334940053629715,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117395-cam1-ccd1_tess_v01_img_257.390869140625_398.4638977050781.png,32.955583387232444,False
-12.306704194229557,-30.69205626309573,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118148-cam1-ccd1_tess_v01_img_978.9547729492188_1122.4100341796875.png,25.66963246426931,False
-24.00162907001414,-1.5548642006200026,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1194.4300537109375_889.0214233398438.png,33.58405685312234,False
-39.52765326773578,3.5930092200765213,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117484-cam1-ccd1_tess_v01_img_978.9393310546875_1122.3885498046875.png,19.179818880060694,False
-1.5744250506257536,-37.30272397743365,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118036-cam1-ccd1_tess_v01_img_978.9443359375_1122.41064453125.png,27.691502746721483,False
20.252250577962407,5.178592312602403,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117057-cam1-ccd1_tess_v01_img_470.50494384765625_1820.0751953125.png,12.232266923382467,False
-39.515231785741,9.209179547743076,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1200.0223388671875_1031.9732666015625.png,16.727726315442123,False
21.036589348985125,7.048158027254266,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117119-cam1-ccd1_tess_v01_img_470.5040283203125_1820.0772705078125.png,10.168783648948228,False
22.161197778336906,5.084896508161798,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117629-cam1-ccd1_tess_v01_img_470.4971923828125_1820.091552734375.png,9.588131847876163,False
-15.003957839788173,-38.434858315818,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118097-cam1-ccd1_tess_v01_img_978.9475708007812_1122.41259765625.png,26.307737507180715,False
21.963859781580837,5.526076004398237,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116491-cam1-ccd1_tess_v01_img_470.5384521484375_1820.0673828125.png,12.113951186968823,False
21.243582900086537,7.050550746849953,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116741-cam1-ccd1_tess_v01_img_470.512451171875_1820.06884765625.png,10.871113562300668,False
22.76742901627832,6.087730329645555,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117634-cam1-ccd1_tess_v01_img_470.4637756347656_1820.1072998046875.png,10.609457429902559,False
14.272277062444441,-6.186882540573359,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116716-cam1-ccd1_tess_v01_img_257.4081726074219_398.4552307128906.png,30.589582778742262,False
-11.494702946794687,-20.740024960690274,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_319.4779968261719_366.4352722167969.png,42.08645128040917,False
-42.68076792373744,11.994335750443144,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116814-cam1-ccd1_tess_v01_img_978.946533203125_1122.374267578125.png,14.289320148243398,False
19.474215800907924,-14.289947382444876,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_71.85543060302734_641.9703979492188.png,40.52342322331959,False
22.02288578227994,6.26826802407447,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116929-cam1-ccd1_tess_v01_img_470.50885009765625_1820.0712890625.png,10.831511302430558,False
17.619621465035326,2.7351112475838395,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117989-cam1-ccd1_tess_v01_img_470.50299072265625_1820.0970458984375.png,30.84282746956091,False
22.727561310908765,4.261448750041118,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118159-cam1-ccd1_tess_v01_img_470.51904296875_1820.1007080078125.png,14.600739980000759,False
18.710233125919455,-4.335287680243693,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117024-cam1-ccd1_tess_v01_img_257.3958740234375_398.4571838378906.png,28.017715679021755,False
-38.26748512170231,7.949874341073596,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_580.83056640625_1693.591796875.png,24.269524159085282,False
25.618117717518025,5.756676564437738,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_55.25545883178711_1935.3345947265625.png,40.402236785310286,False
21.848325928716722,2.8503425060025127,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118083-cam1-ccd1_tess_v01_img_470.5074768066406_1820.1009521484375.png,17.00235311079141,False
-8.368095209515278,-35.73041195273965,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117953-cam1-ccd1_tess_v01_img_978.9401245117188_1122.40380859375.png,25.967041397945465,False
20.983986491882657,4.066504761046028,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117395-cam1-ccd1_tess_v01_img_470.4656982421875_1820.1002197265625.png,10.144843853179536,False
3.3329756494076306,-9.478020289337213,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1464.3359375_280.7012939453125.png,40.86369598538862,False
22.065135136448887,7.318790636025787,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117560-cam1-ccd1_tess_v01_img_470.4983215332031_1820.08984375.png,11.195041925392495,False
21.728250930734184,4.7885156690432344,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117750-cam1-ccd1_tess_v01_img_470.4977722167969_1820.094970703125.png,11.351721464117352,False
-13.104040965929237,-35.99007430900739,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117881-cam1-ccd1_tess_v01_img_978.9401245117188_1122.3990478515625.png,23.591836648459857,False
-41.88457182123489,11.713641821201529,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116624-cam1-ccd1_tess_v01_img_978.9551391601562_1122.37353515625.png,9.43475490203056,False
-36.77348129848419,8.329501438346702,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_983.4379272460938_761.7553100585938.png,41.68450857350594,False
19.425909610864665,2.663930150337697,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00118036-cam1-ccd1_tess_v01_img_470.5055847167969_1820.099609375.png,18.45316336428144,False
20.32660602413352,4.978544052460647,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116511-cam1-ccd1_tess_v01_img_470.5340270996094_1820.0697021484375.png,11.84027368699855,False
-42.45509167103951,10.607796041580919,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116829-cam1-ccd1_tess_v01_img_978.9463500976562_1122.3741455078125.png,9.3625586219635,False
18.341247094627583,-8.82542436712896,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117223-cam1-ccd1_tess_v01_img_1533.16015625_1838.0003662109375.png,35.84855310639985,False
20.67762245932895,5.680929750467539,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117899-cam1-ccd1_tess_v01_img_470.4991760253906_1820.0965576171875.png,15.088149033758082,False
0.913038880398109,-9.474655250989931,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117339-cam1-ccd1_tess_v01_img_470.537109375_1820.0675048828125.png,63.31405549918274,True
22.465144079618444,7.3674487801722846,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117024-cam1-ccd1_tess_v01_img_470.5025939941406_1820.075439453125.png,12.178287798509123,False
-27.21892473258164,-15.554668131670027,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117724-cam1-ccd1_tess_v01_img_978.939697265625_1122.396240234375.png,25.699129001364852,False
22.54800001103318,6.048456891821152,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117764-cam1-ccd1_tess_v01_img_470.4965515136719_1820.095458984375.png,12.057944432704822,False
20.5081703671491,6.389460830530047,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117458-cam1-ccd1_tess_v01_img_470.4651184082031_1820.102294921875.png,12.245769647836616,False
21.117926046349755,5.297625891701861,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00117325-cam1-ccd1_tess_v01_img_470.500732421875_1820.0850830078125.png,10.04946935647058,False
21.279242859072163,6.344036601797869,data/s0027/cam1-ccd1/images/hlsp_tica_tess_ffi_s0027-o1-00116951-cam1-ccd1_tess_v01_img_470.5057067871094_1820.0732421875.png,11.506076599258328,False
